fips,state,cty,crop,unit,bchmk,bchmk_prc,act_yld,nat_prc,year
37127,North Carolina,Nash,Grain Sorghum,Bushel,45.74,3.95,41.1,5.94,2022
37127,North Carolina,Nash,Oats,Bushel,78.53,2.67,77,4.57,2022
37127,North Carolina,Nash,Peanuts,Pound,3951.14,0.27,4534.15,0.27,2022
37127,North Carolina,Nash,Seed Cotton,Pound,2061.14,0.37,2458.87,0.45,2022
37127,North Carolina,Nash,Soybeans,Bushel,30.34,9.12,31.11,14.2,2022
37127,North Carolina,Nash,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37127,North Carolina,Nash,Wheat,Bushel,49.87,5.5,59.14,8.83,2022
37129,North Carolina,New Hanover,Corn,Bushel,117.21,3.7,117.85,6.54,2022
37129,North Carolina,New Hanover,Oats,Bushel,78.53,2.67,77,4.57,2022
37129,North Carolina,New Hanover,Soybeans,Bushel,31.84,9.12,39.94,14.2,2022
37131,North Carolina,Northampton,Barley,Bushel,72.57,4.95,69,7.4,2022
37131,North Carolina,Northampton,Corn,Bushel,137.24,3.7,138.42,6.54,2022
37131,North Carolina,Northampton,Grain Sorghum,Bushel,56.51,3.95,41.1,5.94,2022
37131,North Carolina,Northampton,Oats,Bushel,78.53,2.67,77,4.57,2022
37131,North Carolina,Northampton,Seed Cotton,Pound,2355.53,0.37,2798.33,0.45,2022
37131,North Carolina,Northampton,Sesame Seed,Pound,894.06,0.35,775.85,0.41,2022
37131,North Carolina,Northampton,Soybeans,Bushel,41.18,9.12,33.63,14.2,2022
37131,North Carolina,Northampton,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37131,North Carolina,Northampton,Wheat,Bushel,58.19,5.5,56.18,8.83,2022
37133,North Carolina,Onslow,Corn,Bushel,105.68,3.7,133.19,6.54,2022
37133,North Carolina,Onslow,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37133,North Carolina,Onslow,Oats,Bushel,78.53,2.67,77,4.57,2022
37133,North Carolina,Onslow,Seed Cotton,Pound,1684.20,0.37,2684.59,0.45,2022
37133,North Carolina,Onslow,Soybeans,Bushel,28.57,9.12,42.68,14.2,2022
37133,North Carolina,Onslow,Wheat,Bushel,41.97,5.5,53.41,8.83,2022
37135,North Carolina,Orange,Barley,Bushel,72.57,4.95,69,7.4,2022
37135,North Carolina,Orange,Corn,Bushel,137.46,3.7,135.24,6.54,2022
37135,North Carolina,Orange,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37135,North Carolina,Orange,Oats,Bushel,78.53,2.67,77,4.57,2022
37135,North Carolina,Orange,Soybeans,Bushel,35.25,9.12,35.57,14.2,2022
37135,North Carolina,Orange,Wheat,Bushel,53.42,5.5,69.94,8.83,2022
37137,North Carolina,Pamlico,Corn,Bushel,137.53,3.7,152.01,6.54,2022
37137,North Carolina,Pamlico,Grain Sorghum,Bushel,46.91,3.95,41.1,5.94,2022
37137,North Carolina,Pamlico,Oats,Bushel,78.53,2.67,77,4.57,2022
37137,North Carolina,Pamlico,Safflower,Pound,1305.33,0.2,1213,0.33,2022
37137,North Carolina,Pamlico,Seed Cotton,Pound,1804.18,0.37,2243.76,0.45,2022
37137,North Carolina,Pamlico,Soybeans,Bushel,40.92,9.12,38.88,14.2,2022
37137,North Carolina,Pamlico,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37137,North Carolina,Pamlico,Wheat,Bushel,49.83,5.5,56.82,8.83,2022
37139,North Carolina,Pasquotank,Barley,Bushel,72.57,4.95,69,7.4,2022
37139,North Carolina,Pasquotank,Corn,Bushel,182.15,3.7,188.53,6.54,2022
37139,North Carolina,Pasquotank,Grain Sorghum,Bushel,55.61,3.95,41.1,5.94,2022
37139,North Carolina,Pasquotank,Oats,Bushel,78.53,2.67,77,4.57,2022
37139,North Carolina,Pasquotank,Seed Cotton,Pound,2117.69,0.37,2383.49,0.45,2022
37139,North Carolina,Pasquotank,Soybeans,Bushel,47.80,9.12,50.85,14.2,2022
37139,North Carolina,Pasquotank,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37139,North Carolina,Pasquotank,Wheat,Bushel,64.20,5.5,82.76,8.83,2022
37141,North Carolina,Pender,Barley,Bushel,72.57,4.95,69,7.4,2022
37141,North Carolina,Pender,Corn,Bushel,130.18,3.7,109.61,6.54,2022
37141,North Carolina,Pender,Grain Sorghum,Bushel,45.74,3.95,41.1,5.94,2022
37141,North Carolina,Pender,Oats,Bushel,78.53,2.67,77,4.57,2022
37141,North Carolina,Pender,Peanuts,Pound,3286.30,0.27,3808.5,0.27,2022
37141,North Carolina,Pender,Seed Cotton,Pound,1615.13,0.37,2129.76,0.45,2022
37141,North Carolina,Pender,Soybeans,Bushel,35.87,9.12,41.69,14.2,2022
37141,North Carolina,Pender,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37141,North Carolina,Pender,Wheat,Bushel,55.38,5.5,66.3,8.83,2022
37143,North Carolina,Perquimans,Barley,Bushel,72.57,4.95,69,7.4,2022
37143,North Carolina,Perquimans,Corn,Bushel,160.06,3.7,146.82,6.54,2022
37143,North Carolina,Perquimans,Oats,Bushel,78.53,2.67,77,4.57,2022
37143,North Carolina,Perquimans,Peanuts,Pound,4818.30,0.27,4582.17,0.27,2022
37143,North Carolina,Perquimans,Seed Cotton,Pound,2473.63,0.37,3393.26,0.45,2022
37143,North Carolina,Perquimans,Soybeans,Bushel,46.32,9.12,42.94,14.2,2022
37143,North Carolina,Perquimans,Wheat,Bushel,68.96,5.5,77.57,8.83,2022
37145,North Carolina,Person,Barley,Bushel,72.57,4.95,69,7.4,2022
37145,North Carolina,Person,Corn,Bushel,118.17,3.7,123.77,6.54,2022
37145,North Carolina,Person,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37145,North Carolina,Person,Oats,Bushel,78.53,2.67,77,4.57,2022
37145,North Carolina,Person,Soybeans,Bushel,28.45,9.12,31.04,14.2,2022
37145,North Carolina,Person,Wheat,Bushel,45.24,5.5,56.53,8.83,2022
37147,North Carolina,Pitt,Barley,Bushel,72.57,4.95,69,7.4,2022
37147,North Carolina,Pitt,Corn,Bushel,105.11,3.7,96.01,6.54,2022
37147,North Carolina,Pitt,Grain Sorghum,Bushel,47.04,3.95,41.1,5.94,2022
37147,North Carolina,Pitt,Oats,Bushel,78.53,2.67,77,4.57,2022
37147,North Carolina,Pitt,Peanuts,Pound,3678.96,0.27,4307.82,0.27,2022
37147,North Carolina,Pitt,Seed Cotton,Pound,1879.75,0.37,2162.83,0.45,2022
37147,North Carolina,Pitt,Soybeans,Bushel,31.19,9.12,33.62,14.2,2022
37147,North Carolina,Pitt,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37147,North Carolina,Pitt,Wheat,Bushel,51.77,5.5,48.88,8.83,2022
37149,North Carolina,Polk,Barley,Bushel,72.57,4.95,69,7.4,2022
37149,North Carolina,Polk,Corn,Bushel,127.29,3.7,124.96,6.54,2022
37149,North Carolina,Polk,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37149,North Carolina,Polk,Oats,Bushel,78.53,2.67,77,4.57,2022
37149,North Carolina,Polk,Soybeans,Bushel,38.34,9.12,36.41,14.2,2022
37149,North Carolina,Polk,Wheat,Bushel,55.60,5.5,62.2,8.83,2022
37151,North Carolina,Randolph,Barley,Bushel,72.57,4.95,69,7.4,2022
37151,North Carolina,Randolph,Corn,Bushel,138.55,3.7,134.22,6.54,2022
37151,North Carolina,Randolph,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37151,North Carolina,Randolph,Oats,Bushel,78.53,2.67,77,4.57,2022
37151,North Carolina,Randolph,Soybeans,Bushel,37.25,9.12,39.13,14.2,2022
37151,North Carolina,Randolph,Wheat,Bushel,58.35,5.5,68.5,8.83,2022
37153,North Carolina,Richmond,Barley,Bushel,72.57,4.95,69,7.4,2022
37153,North Carolina,Richmond,Corn,Bushel,132.92,3.7,163.26,6.54,2022
37153,North Carolina,Richmond,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37153,North Carolina,Richmond,Oats,Bushel,78.53,2.67,77,4.57,2022
37153,North Carolina,Richmond,Peanuts,Pound,3941.28,0.27,4271.57,0.27,2022
37153,North Carolina,Richmond,Seed Cotton,Pound,1650.31,0.37,2761.27,0.45,2022
37153,North Carolina,Richmond,Soybeans,Bushel,30.29,9.12,37.89,14.2,2022
37153,North Carolina,Richmond,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37153,North Carolina,Richmond,Wheat,Bushel,50.10,5.5,56.24,8.83,2022
37155,North Carolina,Robeson,Barley,Bushel,72.57,4.95,69,7.4,2022
37155,North Carolina,Robeson,Corn,Bushel,193.96,3.7,191.04,6.54,2022
37155,North Carolina,Robeson,Corn,Bushel,127.57,3.7,83.83,6.54,2022
37155,North Carolina,Robeson,Grain Sorghum,Bushel,48.03,3.95,41.1,5.94,2022
37155,North Carolina,Robeson,Oats,Bushel,78.53,2.67,77,4.57,2022
37155,North Carolina,Robeson,Peanuts,Pound,3077.26,0.27,4389.53,0.27,2022
37155,North Carolina,Robeson,Seed Cotton,Pound,1667.66,0.37,1911.26,0.45,2022
37155,North Carolina,Robeson,Soybeans,Bushel,50.86,9.12,57.38,14.2,2022
37155,North Carolina,Robeson,Soybeans,Bushel,30.12,9.12,31.25,14.2,2022
37155,North Carolina,Robeson,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37155,North Carolina,Robeson,Wheat,Bushel,44.82,5.5,59.3,8.83,2022
37157,North Carolina,Rockingham,Barley,Bushel,72.57,4.95,69,7.4,2022
37157,North Carolina,Rockingham,Canola,Pound,1783.00,0.2,1762,0.3,2022
37157,North Carolina,Rockingham,Corn,Bushel,95.53,3.7,103.38,6.54,2022
37157,North Carolina,Rockingham,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37157,North Carolina,Rockingham,Oats,Bushel,78.53,2.67,77,4.57,2022
37157,North Carolina,Rockingham,Soybeans,Bushel,26.52,9.12,32.38,14.2,2022
37157,North Carolina,Rockingham,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37157,North Carolina,Rockingham,Wheat,Bushel,53.36,5.5,56.18,8.83,2022
37159,North Carolina,Rowan,Barley,Bushel,74.28,4.95,69,7.4,2022
37159,North Carolina,Rowan,Corn,Bushel,134.10,3.7,93.5,6.54,2022
37159,North Carolina,Rowan,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37159,North Carolina,Rowan,Oats,Bushel,78.80,2.67,77,4.57,2022
37159,North Carolina,Rowan,Seed Cotton,Pound,1947.43,0.37,2383.49,0.45,2022
37159,North Carolina,Rowan,Soybeans,Bushel,41.85,9.12,46.81,14.2,2022
37159,North Carolina,Rowan,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37159,North Carolina,Rowan,Wheat,Bushel,68.44,5.5,73.32,8.83,2022
37161,North Carolina,Rutherford,Barley,Bushel,72.57,4.95,69,7.4,2022
37161,North Carolina,Rutherford,Corn,Bushel,117.14,3.7,90.55,6.54,2022
37161,North Carolina,Rutherford,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37161,North Carolina,Rutherford,Oats,Bushel,78.53,2.67,77,4.57,2022
37161,North Carolina,Rutherford,Seed Cotton,Pound,1887.46,0.37,2383.49,0.45,2022
37161,North Carolina,Rutherford,Soybeans,Bushel,32.62,9.12,29.73,14.2,2022
37161,North Carolina,Rutherford,Wheat,Bushel,54.27,5.5,62.2,8.83,2022
37163,North Carolina,Sampson,Barley,Bushel,72.57,4.95,69,7.4,2022
37163,North Carolina,Sampson,Corn,Bushel,115.87,3.7,95.55,6.54,2022
37163,North Carolina,Sampson,Grain Sorghum,Bushel,45.74,3.95,41.1,5.94,2022
37163,North Carolina,Sampson,Oats,Bushel,76.77,2.67,77,4.57,2022
37163,North Carolina,Sampson,Peanuts,Pound,3329.93,0.27,3476.89,0.27,2022
37163,North Carolina,Sampson,Seed Cotton,Pound,1674.84,0.37,1968.22,0.45,2022
37163,North Carolina,Sampson,Soybeans,Bushel,34.19,9.12,33.93,14.2,2022
37163,North Carolina,Sampson,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37163,North Carolina,Sampson,Wheat,Bushel,44.19,5.5,53.12,8.83,2022
37165,North Carolina,Scotland,Corn,Bushel,122.33,3.7,85.65,6.54,2022
37165,North Carolina,Scotland,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37165,North Carolina,Scotland,Oats,Bushel,78.53,2.67,77,4.57,2022
37165,North Carolina,Scotland,Peanuts,Pound,3893.70,0.27,4271.57,0.27,2022
37165,North Carolina,Scotland,Seed Cotton,Pound,1790.47,0.37,1868.74,0.45,2022
37165,North Carolina,Scotland,Soybeans,Bushel,25.72,9.12,30.43,14.2,2022
37165,North Carolina,Scotland,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37165,North Carolina,Scotland,Wheat,Bushel,41.68,5.5,62.21,8.83,2022
37167,North Carolina,Stanly,Barley,Bushel,72.57,4.95,69,7.4,2022
37167,North Carolina,Stanly,Corn,Bushel,115.53,3.7,109.14,6.54,2022
37167,North Carolina,Stanly,Grain Sorghum,Bushel,54.57,3.95,41.1,5.94,2022
37167,North Carolina,Stanly,Oats,Bushel,82.30,2.67,77,4.57,2022
37167,North Carolina,Stanly,Seed Cotton,Pound,2674.82,0.37,2742.41,0.45,2022
37167,North Carolina,Stanly,Soybeans,Bushel,37.06,9.12,32.76,14.2,2022
37167,North Carolina,Stanly,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37167,North Carolina,Stanly,Wheat,Bushel,63.41,5.5,71.92,8.83,2022
37169,North Carolina,Stokes,Barley,Bushel,72.57,4.95,69,7.4,2022
37169,North Carolina,Stokes,Corn,Bushel,91.27,3.7,141.91,6.54,2022
37169,North Carolina,Stokes,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37169,North Carolina,Stokes,Oats,Bushel,78.53,2.67,77,4.57,2022
37169,North Carolina,Stokes,Soybeans,Bushel,23.87,9.12,25.95,14.2,2022
37169,North Carolina,Stokes,Wheat,Bushel,46.23,5.5,55.33,8.83,2022
37171,North Carolina,Surry,Barley,Bushel,72.57,4.95,69,7.4,2022
37171,North Carolina,Surry,Corn,Bushel,163.77,3.7,173.02,6.54,2022
37171,North Carolina,Surry,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37171,North Carolina,Surry,Oats,Bushel,78.53,2.67,77,4.57,2022
37171,North Carolina,Surry,Soybeans,Bushel,46.89,9.12,53.36,14.2,2022
37171,North Carolina,Surry,Wheat,Bushel,66.45,5.5,92.97,8.83,2022
37173,North Carolina,Swain,Corn,Bushel,130.40,3.7,117.85,6.54,2022
37175,North Carolina,Transylvania,Corn,Bushel,149.38,3.7,147.89,6.54,2022
37175,North Carolina,Transylvania,Soybeans,Bushel,37.64,9.12,36.41,14.2,2022
37175,North Carolina,Transylvania,Wheat,Bushel,52.97,5.5,62.2,8.83,2022
37177,North Carolina,Tyrrell,Corn,Bushel,162.74,3.7,190.69,6.54,2022
37177,North Carolina,Tyrrell,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37177,North Carolina,Tyrrell,Oats,Bushel,78.53,2.67,77,4.57,2022
37177,North Carolina,Tyrrell,Seed Cotton,Pound,2095.10,0.37,2732.47,0.45,2022
37177,North Carolina,Tyrrell,Soybeans,Bushel,47.25,9.12,58.43,14.2,2022
37177,North Carolina,Tyrrell,Wheat,Bushel,57.94,5.5,85.17,8.83,2022
37179,North Carolina,Union,Barley,Bushel,72.57,4.95,69,7.4,2022
37179,North Carolina,Union,Corn,Bushel,105.35,3.7,113.48,6.54,2022
37179,North Carolina,Union,Grain Sorghum,Bushel,54.14,3.95,56.69,5.94,2022
37179,North Carolina,Union,Oats,Bushel,78.80,2.67,77,4.57,2022
37179,North Carolina,Union,Seed Cotton,Pound,2433.86,0.37,2434.13,0.45,2022
37179,North Carolina,Union,Soybeans,Bushel,40.46,9.12,36.47,14.2,2022
37179,North Carolina,Union,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37179,North Carolina,Union,Wheat,Bushel,67.16,5.5,76.66,8.83,2022
37181,North Carolina,Vance,Barley,Bushel,72.57,4.95,69,7.4,2022
37181,North Carolina,Vance,Corn,Bushel,98.21,3.7,88.82,6.54,2022
37181,North Carolina,Vance,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37181,North Carolina,Vance,Oats,Bushel,78.53,2.67,77,4.57,2022
37181,North Carolina,Vance,Soybeans,Bushel,26.87,9.12,28.14,14.2,2022
37181,North Carolina,Vance,Wheat,Bushel,57.67,5.5,56.95,8.83,2022
37183,North Carolina,Wake,Barley,Bushel,72.57,4.95,69,7.4,2022
37183,North Carolina,Wake,Corn,Bushel,81.31,3.7,86.3,6.54,2022
37183,North Carolina,Wake,Grain Sorghum,Bushel,43.15,3.95,41.1,5.94,2022
37183,North Carolina,Wake,Oats,Bushel,78.53,2.67,77,4.57,2022
37183,North Carolina,Wake,Soybeans,Bushel,23.42,9.12,24.14,14.2,2022
37183,North Carolina,Wake,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37183,North Carolina,Wake,Wheat,Bushel,47.90,5.5,50.53,8.83,2022
37185,North Carolina,Warren,Barley,Bushel,72.57,4.95,69,7.4,2022
37185,North Carolina,Warren,Corn,Bushel,71.90,3.7,91.99,6.54,2022
37185,North Carolina,Warren,Grain Sorghum,Bushel,40.47,3.95,41.1,5.94,2022
37185,North Carolina,Warren,Oats,Bushel,78.53,2.67,77,4.57,2022
37185,North Carolina,Warren,Soybeans,Bushel,28.75,9.12,32.38,14.2,2022
37185,North Carolina,Warren,Wheat,Bushel,61.98,5.5,49.77,8.83,2022
37187,North Carolina,Washington,Barley,Bushel,72.57,4.95,69,7.4,2022
37187,North Carolina,Washington,Corn,Bushel,160.08,3.7,179.21,6.54,2022
37187,North Carolina,Washington,Grain Sorghum,Bushel,49.13,3.95,41.1,5.94,2022
37187,North Carolina,Washington,Oats,Bushel,78.53,2.67,77,4.57,2022
37187,North Carolina,Washington,Rapeseed,Pound,1884.67,0.21,1863,0.22,2022
37187,North Carolina,Washington,Seed Cotton,Pound,2363.62,0.37,2712.41,0.45,2022
37187,North Carolina,Washington,Soybeans,Bushel,49.42,9.12,56.6,14.2,2022
37187,North Carolina,Washington,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37187,North Carolina,Washington,Wheat,Bushel,55.52,5.5,66.19,8.83,2022
37189,North Carolina,Watauga,Corn,Bushel,134.40,3.7,117.85,6.54,2022
37191,North Carolina,Wayne,Barley,Bushel,72.57,4.95,69,7.4,2022
37191,North Carolina,Wayne,Corn,Bushel,115.41,3.7,74.55,6.54,2022
37191,North Carolina,Wayne,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37191,North Carolina,Wayne,Oats,Bushel,78.53,2.67,77,4.57,2022
37191,North Carolina,Wayne,Peanuts,Pound,3625.47,0.27,4346.61,0.27,2022
37191,North Carolina,Wayne,Rapeseed,Pound,1884.67,0.21,1863,0.22,2022
37191,North Carolina,Wayne,Seed Cotton,Pound,1919.66,0.37,2229,0.45,2022
37191,North Carolina,Wayne,Soybeans,Bushel,31.66,9.12,35.81,14.2,2022
37191,North Carolina,Wayne,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37191,North Carolina,Wayne,Wheat,Bushel,47.08,5.5,58.55,8.83,2022
37193,North Carolina,Wilkes,Barley,Bushel,72.57,4.95,69,7.4,2022
37193,North Carolina,Wilkes,Corn,Bushel,138.24,3.7,159.05,6.54,2022
37193,North Carolina,Wilkes,Oats,Bushel,78.53,2.67,77,4.57,2022
37193,North Carolina,Wilkes,Soybeans,Bushel,34.79,9.12,43.89,14.2,2022
37193,North Carolina,Wilkes,Wheat,Bushel,61.65,5.5,77.11,8.83,2022
37195,North Carolina,Wilson,Barley,Bushel,72.57,4.95,69,7.4,2022
37195,North Carolina,Wilson,Corn,Bushel,178.39,3.7,150,6.54,2022
37195,North Carolina,Wilson,Corn,Bushel,126.65,3.7,63.64,6.54,2022
37195,North Carolina,Wilson,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37195,North Carolina,Wilson,Oats,Bushel,78.53,2.67,77,4.57,2022
37195,North Carolina,Wilson,Peanuts,Pound,4517.30,0.27,4594.03,0.27,2022
37195,North Carolina,Wilson,Peanuts,Pound,4065.67,0.27,4594.03,0.27,2022
37195,North Carolina,Wilson,Seed Cotton,Pound,2161.75,0.37,2568.7,0.45,2022
37195,North Carolina,Wilson,Soybeans,Bushel,51.19,9.12,37.91,14.2,2022
37195,North Carolina,Wilson,Soybeans,Bushel,37.27,9.12,37.91,14.2,2022
37195,North Carolina,Wilson,Sunflower Seed,Pound,1638.67,0.2,1750,0.28,2022
37195,North Carolina,Wilson,Wheat,Bushel,53.77,5.5,66.13,8.83,2022
37197,North Carolina,Yadkin,Barley,Bushel,69.18,4.95,69,7.4,2022
37197,North Carolina,Yadkin,Corn,Bushel,144.07,3.7,175.31,6.54,2022
37197,North Carolina,Yadkin,Grain Sorghum,Bushel,46.74,3.95,41.1,5.94,2022
37197,North Carolina,Yadkin,Oats,Bushel,78.53,2.67,77,4.57,2022
37197,North Carolina,Yadkin,Soybeans,Bushel,45.28,9.12,50.83,14.2,2022
37197,North Carolina,Yadkin,Wheat,Bushel,65.16,5.5,66.76,8.83,2022
37199,North Carolina,Yancey,Corn,Bushel,130.40,3.7,117.85,6.54,2022
38001,North Dakota,Adams,Barley,Bushel,47.81,4.95,56,7.4,2022
38001,North Dakota,Adams,Canola,Pound,1530.29,0.2,1370.23,0.3,2022
38001,North Dakota,Adams,Chickpeas_Large,Pound,994.84,0.26,1329,0.36,2022
38001,North Dakota,Adams,Chickpeas_Small,Pound,1268.67,0.22,1695,0.33,2022
38001,North Dakota,Adams,Corn,Bushel,74.61,3.7,55.29,6.54,2022
38001,North Dakota,Adams,Crambe,Pound,1253.33,0.25,1131,0.26,2022
38001,North Dakota,Adams,Dry Peas,Pound,1261.65,0.11,1732.12,0.16,2022
38001,North Dakota,Adams,Flaxseed,Bushel,16.44,11.28,20.47,17.5,2022
38001,North Dakota,Adams,Grain Sorghum,Bushel,29.00,3.95,27,5.94,2022
38001,North Dakota,Adams,Lentils,Pound,806.10,0.22,929,0.34,2022
38001,North Dakota,Adams,Mustard Seed,Pound,564.73,0.29,407,0.42,2022
38001,North Dakota,Adams,Oats,Bushel,50.16,2.67,69,4.57,2022
38001,North Dakota,Adams,Safflower,Pound,885.67,0.2,1000,0.33,2022
38001,North Dakota,Adams,Soybeans,Bushel,22.29,9.12,16.7,14.2,2022
38001,North Dakota,Adams,Sunflower Seed,Pound,1587.52,0.2,1576.57,0.28,2022
38001,North Dakota,Adams,Wheat,Bushel,32.98,5.5,46.84,8.83,2022
38003,North Dakota,Barnes,Barley,Bushel,75.47,4.95,74.42,7.4,2022
38003,North Dakota,Barnes,Canola,Pound,1717.44,0.2,1794,0.3,2022
38003,North Dakota,Barnes,Corn,Bushel,178.20,3.7,161.32,6.54,2022
38003,North Dakota,Barnes,Dry Peas,Pound,2438.23,0.11,1899,0.16,2022
38003,North Dakota,Barnes,Flaxseed,Bushel,16.73,11.28,31,17.5,2022
38003,North Dakota,Barnes,Grain Sorghum,Bushel,73.00,3.95,78,5.94,2022
38003,North Dakota,Barnes,Oats,Bushel,73.32,2.67,78.5,4.57,2022
38003,North Dakota,Barnes,Soybeans,Bushel,40.86,9.12,40.08,14.2,2022
38003,North Dakota,Barnes,Sunflower Seed,Pound,1847.53,0.2,2292.02,0.28,2022
38003,North Dakota,Barnes,Wheat,Bushel,60.72,5.5,60.51,8.83,2022
38005,North Dakota,Benson,Barley,Bushel,79.40,4.95,78.48,7.4,2022
38005,North Dakota,Benson,Canola,Pound,2042.75,0.2,2286.27,0.3,2022
38005,North Dakota,Benson,Corn,Bushel,143.27,3.7,134.47,6.54,2022
38005,North Dakota,Benson,Corn,Bushel,139.67,3.7,142.55,6.54,2022
38005,North Dakota,Benson,Dry Peas,Pound,2346.04,0.11,2072,0.16,2022
38005,North Dakota,Benson,Flaxseed,Bushel,18.63,11.28,27,17.5,2022
38005,North Dakota,Benson,Grain Sorghum,Bushel,57.33,3.95,68,5.94,2022
38005,North Dakota,Benson,Lentils,Pound,1214.93,0.22,1111,0.34,2022
38005,North Dakota,Benson,Mustard Seed,Pound,666.40,0.29,679,0.42,2022
38005,North Dakota,Benson,Oats,Bushel,80.87,2.67,61.53,4.57,2022
38005,North Dakota,Benson,Soybeans,Bushel,47.36,9.12,28.8,14.2,2022
38005,North Dakota,Benson,Soybeans,Bushel,33.43,9.12,37.05,14.2,2022
38005,North Dakota,Benson,Sunflower Seed,Pound,1942.85,0.2,1909.75,0.28,2022
38005,North Dakota,Benson,Wheat,Bushel,58.65,5.5,59.02,8.83,2022
38007,North Dakota,Billings,Barley,Bushel,54.23,4.95,51,7.4,2022
38007,North Dakota,Billings,Canola,Pound,1471.10,0.2,1523,0.3,2022
38007,North Dakota,Billings,Chickpeas_Small,Pound,1646.33,0.22,2501,0.33,2022
38007,North Dakota,Billings,Corn,Bushel,76.25,3.7,48.83,6.54,2022
38007,North Dakota,Billings,Dry Peas,Pound,2103.33,0.11,2555.61,0.16,2022
38007,North Dakota,Billings,Flaxseed,Bushel,18.33,11.28,19,17.5,2022
38007,North Dakota,Billings,Oats,Bushel,48.79,2.67,59.06,4.57,2022
38007,North Dakota,Billings,Safflower,Pound,836.13,0.2,997,0.33,2022
38007,North Dakota,Billings,Sunflower Seed,Pound,1500.23,0.2,1447.34,0.28,2022
38007,North Dakota,Billings,Wheat,Bushel,32.27,5.5,39.88,8.83,2022
38009,North Dakota,Bottineau,Barley,Bushel,85.88,4.95,84.36,7.4,2022
38009,North Dakota,Bottineau,Canola,Pound,2120.42,0.2,2303.03,0.3,2022
38009,North Dakota,Bottineau,Corn,Bushel,111.96,3.7,119.1,6.54,2022
38009,North Dakota,Bottineau,Crambe,Pound,1602.67,0.25,1901,0.26,2022
38009,North Dakota,Bottineau,Dry Peas,Pound,2511.00,0.11,3118.96,0.16,2022
38009,North Dakota,Bottineau,Flaxseed,Bushel,21.26,11.28,26.49,17.5,2022
38009,North Dakota,Bottineau,Lentils,Pound,1434.00,0.22,1672,0.34,2022
38009,North Dakota,Bottineau,Mustard Seed,Pound,749.00,0.29,684,0.42,2022
38009,North Dakota,Bottineau,Oats,Bushel,105.75,2.67,112.29,4.57,2022
38009,North Dakota,Bottineau,Soybeans,Bushel,32.25,9.12,35.53,14.2,2022
38009,North Dakota,Bottineau,Sunflower Seed,Pound,1471.47,0.2,1818.13,0.28,2022
38009,North Dakota,Bottineau,Wheat,Bushel,56.96,5.5,62.88,8.83,2022
38011,North Dakota,Bowman,Barley,Bushel,40.75,4.95,32,7.4,2022
38011,North Dakota,Bowman,Canola,Pound,1237.61,0.2,1577.55,0.3,2022
38011,North Dakota,Bowman,Chickpeas_Small,Pound,1267.67,0.22,1862,0.33,2022
38011,North Dakota,Bowman,Corn,Bushel,95.11,3.7,52.15,6.54,2022
38011,North Dakota,Bowman,Dry Peas,Pound,1432.29,0.11,1902.7,0.16,2022
38011,North Dakota,Bowman,Flaxseed,Bushel,16.07,11.28,18.41,17.5,2022
38011,North Dakota,Bowman,Grain Sorghum,Bushel,30.67,3.95,25,5.94,2022
38011,North Dakota,Bowman,Lentils,Pound,1104.80,0.22,1020,0.34,2022
38011,North Dakota,Bowman,Mustard Seed,Pound,615.20,0.29,469,0.42,2022
